Date,Open,High,Low,Close,Volume,Adj Close
2000-06-28,43.312209,43.312209,43.312209,43.312209,0.0,43.312209
2000-06-29,44.238559,44.238559,44.238559,44.238559,0.0,44.238559
2000-06-30,45.157843,45.157843,45.157843,45.157843,0.0,45.157843
2000-07-03,46.066575,46.066575,46.066575,46.066575,0.0,46.066575
2000-07-05,46.961305,46.961305,46.961305,46.961305,0.0,46.961305
2000-07-06,47.838641,47.838641,47.838641,47.838641,0.0,47.838641
2000-07-07,48.695254,48.695254,48.695254,48.695254,0.0,48.695254
2000-07-10,49.527893,49.527893,49.527893,49.527893,0.0,49.527893
2000-07-11,50.333400,50.333400,50.333400,50.333400,0.0,50.333400
2000-07-12,51.108719,51.108719,51.108719,51.108719,0.0,51.108719
2000-07-13,51.850909,51.850909,51.850909,51.850909,0.0,51.850909
2000-07-14,52.557153,52.557153,52.557153,52.557153,0.0,52.557153
2000-07-17,53.224773,53.224773,53.224773,53.224773,0.0,53.224773
2000-07-18,53.851235,53.851235,53.851235,53.851235,0.0,53.851235
2000-07-19,54.434163,54.434163,54.434163,54.434163,0.0,54.434163
2000-07-20,54.971346,54.971346,54.971346,54.971346,0.0,54.971346
2000-07-21,55.460745,55.460745,55.460745,55.460745,0.0,55.460745
2000-07-24,55.900503,55.900503,55.900503,55.900503,0.0,55.900503
2000-07-25,56.288953,56.288953,56.288953,56.288953,0.0,56.288953
2000-07-26,56.624621,56.624621,56.624621,56.624621,0.0,56.624621
2000-07-27,56.906232,56.906232,56.906232,56.906232,0.0,56.906232
2000-07-28,57.132719,57.132719,57.132719,57.132719,0.0,57.132719
2000-07-31,57.303223,57.303223,57.303223,57.303223,0.0,57.303223
2000-08-01,57.417096,57.417096,57.417096,57.417096,0.0,57.417096
2000-08-02,57.473907,57.473907,57.473907,57.473907,0.0,57.473907
2000-08-03,57.473440,57.473440,57.473440,57.473440,0.0,57.473440
2000-08-04,57.415697,57.415697,57.415697,57.415697,0.0,57.415697
2000-08-07,57.300897,57.300897,57.300897,57.300897,0.0,57.300897
2000-08-08,57.129475,57.129475,57.129475,57.129475,0.0,57.129475
2000-08-09,56.902082,56.902082,56.902082,56.902082,0.0,56.902082
2000-08-10,56.619581,56.619581,56.619581,56.619581,0.0,56.619581
2000-08-11,56.283042,56.283042,56.283042,56.283042,0.0,56.283042
2000-08-14,55.893744,55.893744,55.893744,55.893744,0.0,55.893744
2000-08-15,55.453163,55.453163,55.453163,55.453163,0.0,55.453163
2000-08-16,54.962970,54.962970,54.962970,54.962970,0.0,54.962970
2000-08-17,54.425025,54.425025,54.425025,54.425025,0.0,54.425025
2000-08-18,53.841370,53.841370,53.841370,53.841370,0.0,53.841370
2000-08-21,53.214217,53.214217,53.214217,53.214217,0.0,53.214217
2000-08-22,52.545947,52.545947,52.545947,52.545947,0.0,52.545947
2000-08-23,51.839095,51.839095,51.839095,51.839095,0.0,51.839095
2000-08-24,51.096343,51.096343,51.096343,51.096343,0.0,51.096343
2000-08-25,50.320508,50.320508,50.320508,50.320508,0.0,50.320508
2000-08-28,49.514534,49.514534,49.514534,49.514534,0.0,49.514534
2000-08-29,48.681478,48.681478,48.681478,48.681478,0.0,48.681478
2000-08-30,47.824502,47.824502,47.824502,47.824502,0.0,47.824502
2000-08-31,46.946856,46.946856,46.946856,46.946856,0.0,46.946856
2000-09-01,46.051869,46.051869,46.051869,46.051869,0.0,46.051869
2000-09-05,45.142938,45.142938,45.142938,45.142938,0.0,45.142938
2000-09-06,44.223511,44.223511,44.223511,44.223511,0.0,44.223511
2000-09-07,43.297075,43.297075,43.297075,43.297075,0.0,43.297075
2000-09-08,42.367146,42.367146,42.367146,42.367146,0.0,42.367146
2000-09-11,41.437252,41.437252,41.437252,41.437252,0.0,41.437252
2000-09-12,40.510919,40.510919,40.510919,40.510919,0.0,40.510919
2000-09-13,39.591664,39.591664,39.591664,39.591664,0.0,39.591664
2000-09-14,38.682973,38.682973,38.682973,38.682973,0.0,38.682973
2000-09-15,37.788293,37.788293,37.788293,37.788293,0.0,37.788293
2000-09-18,36.911019,36.911019,36.911019,36.911019,0.0,36.911019
2000-09-19,36.054480,36.054480,36.054480,36.054480,0.0,36.054480
2000-09-20,35.221924,35.221924,35.221924,35.221924,0.0,35.221924
2000-09-21,34.416510,34.416510,34.416510,34.416510,0.0,34.416510
2000-09-22,33.641294,33.641294,33.641294,33.641294,0.0,33.641294
2000-09-25,32.899217,32.899217,32.899217,32.899217,0.0,32.899217
2000-09-26,32.193094,32.193094,32.193094,32.193094,0.0,32.193094
2000-09-27,31.525605,31.525605,31.525605,31.525605,0.0,31.525605
2000-09-28,30.899281,30.899281,30.899281,30.899281,0.0,30.899281
2000-09-29,30.316498,30.316498,30.316498,30.316498,0.0,30.316498
2000-10-02,29.779468,29.779468,29.779468,29.779468,0.0,29.779468
2000-10-03,29.290228,29.290228,29.290228,29.290228,0.0,29.290228
2000-10-04,28.850634,28.850634,28.850634,28.850634,0.0,28.850634
2000-10-05,28.462354,28.462354,28.462354,28.462354,0.0,28.462354
2000-10-06,28.126861,28.126861,28.126861,28.126861,0.0,28.126861
2000-10-09,27.845427,27.845427,27.845427,27.845427,0.0,27.845427
2000-10-10,27.619121,27.619121,27.619121,27.619121,0.0,27.619121
2000-10-11,27.448801,27.448801,27.448801,27.448801,0.0,27.448801
2000-10-12,27.335113,27.335113,27.335113,27.335113,0.0,27.335113
2000-10-13,27.278489,27.278489,27.278489,27.278489,0.0,27.278489
2000-10-16,27.279143,27.279143,27.279143,27.279143,0.0,27.279143
2000-10-17,27.337072,27.337072,27.337072,27.337072,0.0,27.337072
2000-10-18,27.452058,27.452058,27.452058,27.452058,0.0,27.452058
2000-10-19,27.623663,27.623663,27.623663,27.623663,0.0,27.623663
2000-10-20,27.851237,27.851237,27.851237,27.851237,0.0,27.851237
2000-10-23,28.133917,28.133917,28.133917,28.133917,0.0,28.133917
2000-10-24,28.470629,28.470629,28.470629,28.470629,0.0,28.470629
2000-10-25,28.860097,28.860097,28.860097,28.860097,0.0,28.860097
2000-10-26,29.300843,29.300843,29.300843,29.300843,0.0,29.300843
2000-10-27,29.791194,29.791194,29.791194,29.791194,0.0,29.791194
2000-10-30,30.329292,30.329292,30.329292,30.329292,0.0,30.329292
2000-10-31,30.913093,30.913093,30.913093,30.913093,0.0,30.913093
2000-11-01,31.540383,31.540383,31.540383,31.540383,0.0,31.540383
2000-11-02,32.208783,32.208783,32.208783,32.208783,0.0,32.208783
2000-11-03,32.915756,32.915756,32.915756,32.915756,0.0,32.915756
2000-11-06,33.658621,33.658621,33.658621,33.658621,0.0,33.658621
2000-11-07,34.434559,34.434559,34.434559,34.434559,0.0,34.434559
2000-11-08,35.240627,35.240627,35.240627,35.240627,0.0,35.240627
2000-11-09,36.073765,36.073765,36.073765,36.073765,0.0,36.073765
2000-11-10,36.930814,36.930814,36.930814,36.930814,0.0,36.930814
2000-11-13,37.808523,37.808523,37.808523,37.808523,0.0,37.808523
2000-11-14,38.703560,38.703560,38.703560,38.703560,0.0,38.703560
2000-11-15,39.612531,39.612531,39.612531,39.612531,0.0,39.612531
2000-11-16,40.531987,40.531987,40.531987,40.531987,0.0,40.531987
2000-11-17,41.458439,41.458439,41.458439,41.458439,0.0,41.458439
2000-11-20,42.388374,42.388374,42.388374,42.388374,0.0,42.388374
2000-11-21,43.318263,43.318263,43.318263,43.318263,0.0,43.318263
2000-11-22,44.244578,44.244578,44.244578,44.244578,0.0,44.244578
2000-11-24,45.163804,45.163804,45.163804,45.163804,0.0,45.163804
2000-11-27,46.072456,46.072456,46.072456,46.072456,0.0,46.072456
2000-11-28,46.967084,46.967084,46.967084,46.967084,0.0,46.967084
2000-11-29,47.844295,47.844295,47.844295,47.844295,0.0,47.844295
2000-11-30,48.700762,48.700762,48.700762,48.700762,0.0,48.700762
2000-12-01,49.533235,49.533235,49.533235,49.533235,0.0,49.533235
2000-12-04,50.338555,50.338555,50.338555,50.338555,0.0,50.338555
2000-12-05,51.113667,51.113667,51.113667,51.113667,0.0,51.113667
2000-12-06,51.855632,51.855632,51.855632,51.855632,0.0,51.855632
2000-12-07,52.561633,52.561633,52.561633,52.561633,0.0,52.561633
2000-12-08,53.228992,53.228992,53.228992,53.228992,0.0,53.228992
2000-12-11,53.855178,53.855178,53.855178,53.855178,0.0,53.855178
2000-12-12,54.437815,54.437815,54.437815,54.437815,0.0,54.437815
2000-12-13,54.974693,54.974693,54.974693,54.974693,0.0,54.974693
2000-12-14,55.463774,55.463774,55.463774,55.463774,0.0,55.463774
2000-12-15,55.903203,55.903203,55.903203,55.903203,0.0,55.903203
2000-12-18,56.291313,56.291313,56.291313,56.291313,0.0,56.291313
2000-12-19,56.626632,56.626632,56.626632,56.626632,0.0,56.626632
2000-12-20,56.907888,56.907888,56.907888,56.907888,0.0,56.907888
2000-12-21,57.134013,57.134013,57.134013,57.134013,0.0,57.134013
2000-12-22,57.304149,57.304149,57.304149,57.304149,0.0,57.304149
2000-12-26,57.417652,57.417652,57.417652,57.417652,0.0,57.417652
2000-12-27,57.474090,57.474090,57.474090,57.474090,0.0,57.474090
2000-12-28,57.473249,57.473249,57.473249,57.473249,0.0,57.473249
2000-12-29,57.415133,57.415133,57.415133,57.415133,0.0,57.415133
2001-01-02,57.299962,57.299962,57.299962,57.299962,0.0,57.299962
2001-01-03,57.128173,57.128173,57.128173,57.128173,0.0,57.128173
2001-01-04,56.900418,56.900418,56.900418,56.900418,0.0,56.900418
2001-01-05,56.617561,56.617561,56.617561,56.617561,0.0,56.617561
2001-01-08,56.280674,56.280674,56.280674,56.280674,0.0,56.280674
2001-01-09,55.891037,55.891037,55.891037,55.891037,0.0,55.891037
2001-01-10,55.450126,55.450126,55.450126,55.450126,0.0,55.450126
2001-01-11,54.959616,54.959616,54.959616,54.959616,0.0,54.959616
2001-01-12,54.421367,54.421367,54.421367,54.421367,0.0,54.421367
2001-01-16,53.837420,53.837420,53.837420,53.837420,0.0,53.837420
2001-01-17,53.209992,53.209992,53.209992,53.209992,0.0,53.209992
2001-01-18,52.541462,52.541462,52.541462,52.541462,0.0,52.541462
2001-01-19,51.834367,51.834367,51.834367,51.834367,0.0,51.834367
2001-01-22,51.091390,51.091390,51.091390,51.091390,0.0,51.091390
2001-01-23,50.315349,50.315349,50.315349,50.315349,0.0,50.315349
2001-01-24,49.509188,49.509188,49.509188,49.509188,0.0,49.509188
2001-01-25,48.675966,48.675966,48.675966,48.675966,0.0,48.675966
2001-01-26,47.818845,47.818845,47.818845,47.818845,0.0,47.818845
2001-01-29,46.941074,46.941074,46.941074,46.941074,0.0,46.941074
2001-01-30,46.045986,46.045986,46.045986,46.045986,0.0,46.045986
2001-01-31,45.136975,45.136975,45.136975,45.136975,0.0,45.136975
2001-02-01,44.217491,44.217491,44.217491,44.217491,0.0,44.217491
2001-02-02,43.291021,43.291021,43.291021,43.291021,0.0,43.291021
2001-02-05,42.361081,42.361081,42.361081,42.361081,0.0,42.361081
2001-02-06,41.431198,41.431198,41.431198,41.431198,0.0,41.431198
2001-02-07,40.504901,40.504901,40.504901,40.504901,0.0,40.504901
2001-02-08,39.585703,39.585703,39.585703,39.585703,0.0,39.585703
2001-02-09,38.677092,38.677092,38.677092,38.677092,0.0,38.677092
2001-02-12,37.782515,37.782515,37.782515,37.782515,0.0,37.782515
2001-02-13,36.905365,36.905365,36.905365,36.905365,0.0,36.905365
2001-02-14,36.048972,36.048972,36.048972,36.048972,0.0,36.048972
2001-02-15,35.216583,35.216583,35.216583,35.216583,0.0,35.216583
2001-02-16,34.411356,34.411356,34.411356,34.411356,0.0,34.411356
2001-02-20,33.636347,33.636347,33.636347,33.636347,0.0,33.636347
2001-02-21,32.894495,32.894495,32.894495,32.894495,0.0,32.894495
2001-02-22,32.188616,32.188616,32.188616,32.188616,0.0,32.188616
2001-02-23,31.521386,31.521386,31.521386,31.521386,0.0,31.521386
2001-02-26,30.895339,30.895339,30.895339,30.895339,0.0,30.895339
2001-02-27,30.312847,30.312847,30.312847,30.312847,0.0,30.312847
2001-02-28,29.776122,29.776122,29.776122,29.776122,0.0,29.776122
2001-03-01,29.287200,29.287200,29.287200,29.287200,0.0,29.287200
2001-03-02,28.847936,28.847936,28.847936,28.847936,0.0,28.847936
2001-03-05,28.459995,28.459995,28.459995,28.459995,0.0,28.459995
2001-03-06,28.124850,28.124850,28.124850,28.124850,0.0,28.124850
2001-03-07,27.843773,27.843773,27.843773,27.843773,0.0,27.843773
2001-03-08,27.617829,27.617829,27.617829,27.617829,0.0,27.617829
2001-03-09,27.447876,27.447876,27.447876,27.447876,0.0,27.447876
2001-03-12,27.334559,27.334559,27.334559,27.334559,0.0,27.334559
2001-03-13,27.278308,27.278308,27.278308,27.278308,0.0,27.278308
2001-03-14,27.279335,27.279335,27.279335,27.279335,0.0,27.279335
2001-03-15,27.337637,27.337637,27.337637,27.337637,0.0,27.337637
2001-03-16,27.452994,27.452994,27.452994,27.452994,0.0,27.452994
2001-03-19,27.624966,27.624966,27.624966,27.624966,0.0,27.624966
2001-03-20,27.852902,27.852902,27.852902,27.852902,0.0,27.852902
2001-03-21,28.135938,28.135938,28.135938,28.135938,0.0,28.135938
2001-03-22,28.472998,28.472998,28.472998,28.472998,0.0,28.472998
2001-03-23,28.862805,28.862805,28.862805,28.862805,0.0,28.862805
2001-03-26,29.303880,29.303880,29.303880,29.303880,0.0,29.303880
2001-03-27,29.794549,29.794549,29.794549,29.794549,0.0,29.794549
2001-03-28,30.332951,30.332951,30.332951,30.332951,0.0,30.332951
2001-03-29,30.917043,30.917043,30.917043,30.917043,0.0,30.917043
2001-03-30,31.544609,31.544609,31.544609,31.544609,0.0,31.544609
2001-04-02,32.213269,32.213269,32.213269,32.213269,0.0,32.213269
2001-04-03,32.920485,32.920485,32.920485,32.920485,0.0,32.920485
2001-04-04,33.663575,33.663575,33.663575,33.663575,0.0,33.663575
2001-04-05,34.439719,34.439719,34.439719,34.439719,0.0,34.439719
2001-04-06,35.245973,35.245973,35.245973,35.245973,0.0,35.245973
2001-04-09,36.079278,36.079278,36.079278,36.079278,0.0,36.079278
2001-04-10,36.936472,36.936472,36.936472,36.936472,0.0,36.936472
2001-04-11,37.814304,37.814304,37.814304,37.814304,0.0,37.814304
2001-04-12,38.709443,38.709443,38.709443,38.709443,0.0,38.709443
2001-04-16,39.618494,39.618494,39.618494,39.618494,0.0,39.618494
2001-04-17,40.538007,40.538007,40.538007,40.538007,0.0,40.538007
2001-04-18,41.464493,41.464493,41.464493,41.464493,0.0,41.464493
2001-04-19,42.394439,42.394439,42.394439,42.394439,0.0,42.394439
2001-04-20,43.324316,43.324316,43.324316,43.324316,0.0,43.324316
2001-04-23,44.250596,44.250596,44.250596,44.250596,0.0,44.250596
2001-04-24,45.169765,45.169765,45.169765,45.169765,0.0,45.169765
2001-04-25,46.078336,46.078336,46.078336,46.078336,0.0,46.078336
2001-04-26,46.972862,46.972862,46.972862,46.972862,0.0,46.972862
2001-04-27,47.849949,47.849949,47.849949,47.849949,0.0,47.849949
2001-04-30,48.706270,48.706270,48.706270,48.706270,0.0,48.706270
2001-05-01,49.538575,49.538575,49.538575,49.538575,0.0,49.538575
2001-05-02,50.343708,50.343708,50.343708,50.343708,0.0,50.343708
2001-05-03,51.118614,51.118614,51.118614,51.118614,0.0,51.118614
2001-05-04,51.860353,51.860353,51.860353,51.860353,0.0,51.860353
2001-05-07,52.566111,52.566111,52.566111,52.566111,0.0,52.566111
2001-05-08,53.233210,53.233210,53.233210,53.233210,0.0,53.233210
2001-05-09,53.859120,53.859120,53.859120,53.859120,0.0,53.859120
2001-05-10,54.441465,54.441465,54.441465,54.441465,0.0,54.441465
2001-05-11,54.978038,54.978038,54.978038,54.978038,0.0,54.978038
2001-05-14,55.466801,55.466801,55.466801,55.466801,0.0,55.466801
2001-05-15,55.905901,55.905901,55.905901,55.905901,0.0,55.905901
2001-05-16,56.293672,56.293672,56.293672,56.293672,0.0,56.293672
2001-05-17,56.628642,56.628642,56.628642,56.628642,0.0,56.628642
2001-05-18,56.909541,56.909541,56.909541,56.909541,0.0,56.909541
2001-05-21,57.135304,57.135304,57.135304,57.135304,0.0,57.135304
2001-05-22,57.305073,57.305073,57.305073,57.305073,0.0,57.305073
2001-05-23,57.418205,57.418205,57.418205,57.418205,0.0,57.418205
2001-05-24,57.474270,57.474270,57.474270,57.474270,0.0,57.474270
2001-05-25,57.473056,57.473056,57.473056,57.473056,0.0,57.473056
2001-05-29,57.414567,57.414567,57.414567,57.414567,0.0,57.414567
2001-05-30,57.299025,57.299025,57.299025,57.299025,0.0,57.299025
2001-05-31,57.126869,57.126869,57.126869,57.126869,0.0,57.126869
2001-06-01,56.898752,56.898752,56.898752,56.898752,0.0,56.898752
2001-06-04,56.615539,56.615539,56.615539,56.615539,0.0,56.615539
2001-06-05,56.278304,56.278304,56.278304,56.278304,0.0,56.278304
2001-06-06,55.888327,55.888327,55.888327,55.888327,0.0,55.888327
2001-06-07,55.447088,55.447088,55.447088,55.447088,0.0,55.447088
2001-06-08,54.956260,54.956260,54.956260,54.956260,0.0,54.956260
2001-06-11,54.417706,54.417706,54.417706,54.417706,0.0,54.417706
2001-06-12,53.833469,53.833469,53.833469,53.833469,0.0,53.833469
2001-06-13,53.205764,53.205764,53.205764,53.205764,0.0,53.205764
2001-06-14,52.536975,52.536975,52.536975,52.536975,0.0,52.536975
2001-06-15,51.829638,51.829638,51.829638,51.829638,0.0,51.829638
2001-06-18,51.086435,51.086435,51.086435,51.086435,0.0,51.086435
2001-06-19,50.310188,50.310188,50.310188,50.310188,0.0,50.310188
2001-06-20,49.503841,49.503841,49.503841,49.503841,0.0,49.503841
2001-06-21,48.670453,48.670453,48.670453,48.670453,0.0,48.670453
2001-06-22,47.813186,47.813186,47.813186,47.813186,0.0,47.813186
2001-06-25,46.935293,46.935293,46.935293,46.935293,0.0,46.935293
2001-06-26,46.040102,46.040102,46.040102,46.040102,0.0,46.040102
2001-06-27,45.131012,45.131012,45.131012,45.131012,0.0,45.131012
2001-06-28,44.211471,44.211471,44.211471,44.211471,0.0,44.211471
2001-06-29,43.284967,43.284967,43.284967,43.284967,0.0,43.284967
2001-07-02,42.355016,42.355016,42.355016,42.355016,0.0,42.355016
2001-07-03,41.425145,41.425145,41.425145,41.425145,0.0,41.425145
2001-07-05,40.498883,40.498883,40.498883,40.498883,0.0,40.498883
2001-07-06,39.579742,39.579742,39.579742,39.579742,0.0,39.579742
2001-07-09,38.671212,38.671212,38.671212,38.671212,0.0,38.671212
2001-07-10,37.776737,37.776737,37.776737,37.776737,0.0,37.776737
2001-07-11,36.899713,36.899713,36.899713,36.899713,0.0,36.899713
2001-07-12,36.043465,36.043465,36.043465,36.043465,0.0,36.043465
2001-07-13,35.211243,35.211243,35.211243,35.211243,0.0,35.211243
2001-07-16,34.406203,34.406203,34.406203,34.406203,0.0,34.406203
2001-07-17,33.631401,33.631401,33.631401,33.631401,0.0,33.631401
2001-07-18,32.889775,32.889775,32.889775,32.889775,0.0,32.889775
2001-07-19,32.184139,32.184139,32.184139,32.184139,0.0,32.184139
2001-07-20,31.517170,31.517170,31.517170,31.517170,0.0,31.517170
2001-07-23,30.891398,30.891398,30.891398,30.891398,0.0,30.891398
2001-07-24,30.309198,30.309198,30.309198,30.309198,0.0,30.309198
2001-07-25,29.772779,29.772779,29.772779,29.772779,0.0,29.772779
2001-07-26,29.284174,29.284174,29.284174,29.284174,0.0,29.284174
2001-07-27,28.845239,28.845239,28.845239,28.845239,0.0,28.845239
2001-07-30,28.457638,28.457638,28.457638,28.457638,0.0,28.457638
2001-07-31,28.122842,28.122842,28.122842,28.122842,0.0,28.122842
2001-08-01,27.842121,27.842121,27.842121,27.842121,0.0,27.842121
2001-08-02,27.616539,27.616539,27.616539,27.616539,0.0,27.616539
2001-08-03,27.446954,27.446954,27.446954,27.446954,0.0,27.446954
2001-08-06,27.334007,27.334007,27.334007,27.334007,0.0,27.334007
2001-08-07,27.278129,27.278129,27.278129,27.278129,0.0,27.278129
2001-08-08,27.279530,27.279530,27.279530,27.279530,0.0,27.279530
2001-08-09,27.338205,27.338205,27.338205,27.338205,0.0,27.338205
2001-08-10,27.453932,27.453932,27.453932,27.453932,0.0,27.453932
2001-08-13,27.626271,27.626271,27.626271,27.626271,0.0,27.626271
